Product ID,Product Description,Version,Receipt Date,Product Owner Name,Unit ID,Building,Zone,Aisle,Rack,Level,Pieces per Container,Total On Hand
FM-CMSG-4344,CAMO-SAGE-SLIDES-4344,,09/25/2024 08:22:00,Freedom Moses,114158,01,Bins Zone,BA06,20,BIN09,0,0
FM-LEOCAM-3738,LEO-CAMEL-SLIDES-3738,,09/25/2024 08:29:00,Freedom Moses,114159,01,Bins Zone,BA05,11,BIN07,0,0
FM-SMOKE-3637,SMOKE-SLIDES-3637,,09/25/2024 08:31:00,Freedom Moses,114160,01,Bins Zone,BA05,11,BIN07,0,0
FM-STONE-3940,STONE-SLIDES-3940,,09/25/2024 08:35:00,Freedom Moses,114161,01,Bins Zone,BA05,11,BIN07,0,0
FM-KFSTN-3435,KIEFF STONE 3435,,09/25/2024 08:38:00,Freedom Moses,114162,01,Bins Zone,BA05,11,BIN07,0,0
FM-KS.HZ-38,KUSH HAZE-SLIPPERS,,09/25/2024 08:41:00,Freedom Moses,114163,01,Bins Zone,BA05,11,BIN07,0,0
FM-KFWCSD-3637,KIEFF WILDCAT SANDS,,09/25/2024 08:44:00,Freedom Moses,114164,01,Bins Zone,BA05,11,BIN07,0,0
FM-KFWCSD-3637,KIEFF WILDCAT SANDS,,09/25/2024 08:44:00,Freedom Moses,114165,01,Bins Zone,BA05,11,BIN07,0,0
FM-KHK-3637,KHAKI-SLIDES-3637,,09/25/2024 08:49:00,Freedom Moses,114166,01,Bins Zone,BA05,10,BIN09,0,4
FM-SMOKE-3637,SMOKE-SLIDES-3637,,09/25/2024 08:50:00,Freedom Moses,114167,01,Bins Zone,BA05,11,BIN07,0,0
FM-KHK-4445,KHAKI-SLIDES-4445,,09/25/2024 08:51:00,Freedom Moses,114169,01,Bins Zone,BA05,11,BIN07,0,0
FM-KHK-4546,KHAKI-SLIDES-4546,,09/25/2024 08:55:00,Freedom Moses,114170,01,Bins Zone,BA05,11,BIN07,0,0
FM-KFWCSD-3738,KIEFF WILDCAT SANDS,,09/26/2024 11:51:00,Freedom Moses,114421,01,Bins Zone,BA05,11,BIN07,0,0
FM-CAMEL-3637,CAMEL-SLIDES-3637,,09/26/2024 11:56:00,Freedom Moses,114422,01,Bins Zone,BA05,11,BIN07,0,0
FM-ID.CRM-36,INDICA CARAMEL-BOOTS,,09/27/2024 08:30:00,Freedom Moses,114453,01,East Shelves,S01,06,D,6,6
FM-ID.LEO-37,INDICA LEO-BOOTS,,09/27/2024 08:30:00,Freedom Moses,114454,01,East Shelves,S01,06,D,6,6
FM-ST.BEG-39,SATIVA BEIGE-BOOTS,,09/27/2024 08:30:00,Freedom Moses,114455,01,East Shelves,S01,06,D,6,6
FM-ID.LTE-40,INDICA LATTE-BOOTS,,09/27/2024 08:32:00,Freedom Moses,114456,01,East Shelves,S01,08,D,6,6
FM-ID.LEO-39,INDICA LEO-BOOTS,,09/27/2024 08:32:00,Freedom Moses,114457,01,East Shelves,S01,08,D,6,3
FM-ID.BLK-39,INDICA BLACK-BOOTS,,09/27/2024 08:32:00,Freedom Moses,114458,01,East Shelves,S01,08,D,6,5
FM-ST.BLK-37,SATIVA BLACK-BOOTS,,09/27/2024 08:35:00,Freedom Moses,114459,01,East Shelves,S01,09,D,6,6
FM-ID.CRM-40,INDICA CARAMEL-BOOTS,,09/27/2024 08:35:00,Freedom Moses,114460,01,East Shelves,S01,09,D,0,4
FM-ST.BEG-37,SATIVA BEIGE-BOOTS,,09/27/2024 08:35:00,Freedom Moses,114461,01,East Shelves,S01,09,D,6,6
FM-ST.WLD-36,SATIVA WILD-BOOTS,,09/27/2024 08:38:00,Freedom Moses,114462,01,East Shelves,S01,10,B,6,6
FM-ID.LTE-38,INDICA LATTE-BOOTS,,09/27/2024 08:38:00,Freedom Moses,114463,01,East Shelves,S01,10,B,6,6
FM-ST.WLD-40,SATIVA WILD-BOOTS,,09/27/2024 08:38:00,Freedom Moses,114464,01,East Shelves,S01,10,B,6,5
FM-ST.BLK-38,SATIVA BLACK-BOOTS,,09/27/2024 08:40:00,Freedom Moses,114465,01,East Shelves,S01,11,B,6,4
FM-ST.WLD-37,SATIVA WILD-BOOTS,,09/27/2024 08:40:00,Freedom Moses,114466,01,East Shelves,S01,11,B,6,5
FM-ID.LTE-41,INDICA LATTE-BOOTS,,09/27/2024 08:40:00,Freedom Moses,114467,01,East Shelves,S01,11,B,6,6
FM-ID.BLK-41,INDICA BLACK-BOOTS,,09/27/2024 08:42:00,Freedom Moses,114468,01,East Shelves,S01,12,B,0,6
FM-ID.LEO-36,INDICA LEO-BOOTS,,09/27/2024 08:42:00,Freedom Moses,114469,01,East Shelves,S01,12,B,6,6
FM-ST.BEG-37,SATIVA BEIGE-BOOTS,,09/27/2024 08:42:00,Freedom Moses,114470,01,East Shelves,S01,12,B,6,6
FM-ID.LEO-38,INDICA LEO-BOOTS,,09/27/2024 08:44:00,Freedom Moses,114471,01,East Shelves,S01,13,E,6,5
FM-ID.BLK-40,INDICA BLACK-BOOTS,,09/27/2024 08:44:00,Freedom Moses,114472,01,East Shelves,S01,13,E,6,4
FM-ID.BLK-37,INDICA BLACK-BOOTS,,09/27/2024 08:44:00,Freedom Moses,114473,01,East Shelves,S01,13,E,6,6
FM-ST.BEG-38,SATIVA BEIGE-BOOTS,,09/27/2024 08:46:00,Freedom Moses,114474,01,East Shelves,S02,04,A,6,6
FM-ID.BLK-36,INDICA BLACK-BOOTS,,09/27/2024 08:46:00,Freedom Moses,114475,01,East Shelves,S02,04,A,6,6
FM-ID.LTE-39,INDICA LATTE-BOOTS,,09/27/2024 08:46:00,Freedom Moses,114476,01,East Shelves,S02,04,A,6,2
FM-ID.LEO-41,INDICA LEO-BOOTS,,09/27/2024 08:48:00,Freedom Moses,114477,01,East Shelves,S02,05,D,6,3
FM-ID.CRM-38,INDICA CARAMEL-BOOTS,,09/27/2024 08:48:00,Freedom Moses,114478,01,East Shelves,S02,05,D,6,4
FM-ID.CRM-39,INDICA CARAMEL-BOOTS,,09/27/2024 08:48:00,Freedom Moses,114479,01,East Shelves,S02,05,D,6,3
FM-BU.HDR-39,BUBBA HYDRA-SLIPPERS,,09/27/2024 08:49:00,Freedom Moses,114480,01,East Shelves,S02,06,D,12,10
FM-BU.LTE-37,BUBBA LATTE-SLIPPERS,,09/27/2024 08:49:00,Freedom Moses,114481,01,East Shelves,S02,06,D,12,11
FM-BU.BLK-43,BUBBA BLACK-SLIPPERS,,09/27/2024 08:54:00,Freedom Moses,114482,01,East Shelves,S02,07,A,12,10
FM-EV.-BON-38,EVU BONBON-SLIDES,,09/27/2024 08:54:00,Freedom Moses,114483,01,East Shelves,S02,07,A,12,11
FM-BU.LTE-39,BUBBA LATTE-SLIPPERS,,09/27/2024 08:55:00,Freedom Moses,114484,01,East Shelves,S02,07,C,12,0
FM-BU.HDR-37,BUBBA HYDRA-SLIPPERS,,09/27/2024 08:55:00,Freedom Moses,114485,01,East Shelves,S02,07,C,12,11
FM-ID.CRM-41,INDICA CARAMEL-BOOTS,,09/27/2024 08:56:00,Freedom Moses,114486,01,East Shelves,S02,08,A,6,4
FM-ST.BLK-41,SATIVA BLACK-BOOTS,,09/27/2024 08:56:00,Freedom Moses,114487,01,East Shelves,S02,08,A,6,5
FM-ID.LTE-37,INDICA LATTE-BOOTS,,09/27/2024 08:56:00,Freedom Moses,114488,01,East Shelves,S02,08,A,6,6
FM-ID.CRM-37,INDICA CARAMEL-BOOTS,,09/27/2024 08:59:00,Freedom Moses,114489,01,East Shelves,S02,08,C,6,5
FM-ID.BLK-38,INDICA BLACK-BOOTS,,09/27/2024 08:59:00,Freedom Moses,114490,01,East Shelves,S02,08,C,6,5
FM-ST.WLD-39,SATIVA WILD-BOOTS,,09/27/2024 08:59:00,Freedom Moses,114491,01,East Shelves,S02,08,C,0,6
FM-ST.BLK-39,SATIVA BLACK-BOOTS,,09/27/2024 09:01:00,Freedom Moses,114492,01,East Shelves,S02,11,D,6,6
FM-ID.LEO-40,INDICA LEO-BOOTS,,09/27/2024 09:01:00,Freedom Moses,114493,01,East Shelves,S02,11,D,6,6
FM-ST.WLD-38,SATIVA WILD-BOOTS,,09/27/2024 09:01:00,Freedom Moses,114494,01,East Shelves,S02,11,D,6,5
FM-BU.WLD-37,BUBBA WILD-SLIPPERS,,09/27/2024 09:02:00,Freedom Moses,114495,01,East Shelves,S02,14,A,12,5
FM-BU.BLK-40,BUBBA BLACK-SLIPPERS,,09/27/2024 09:02:00,Freedom Moses,114496,01,East Shelves,S02,14,A,12,9
FM-BU.WLD-43,BUBBA WILD-SLIPPERS,,09/27/2024 09:03:00,Freedom Moses,114497,01,East Shelves,S02,15,A,12,7
FM-BU.WLD-38,BUBBA WILD-SLIPPERS,,09/27/2024 09:03:00,Freedom Moses,114498,01,East Shelves,S02,15,A,12,2
FM-BU.BLK-38,BUBBA BLACK-SLIPPERS,,09/27/2024 09:05:00,Freedom Moses,114499,01,East Shelves,S02,16,A,12,10
FM-BU.BLK-42,BUBBA BLACK-SLIPPERS,,09/27/2024 09:05:00,Freedom Moses,114500,01,East Shelves,S02,16,A,12,10
FM-EV.CRM-40,EVU CARAMEL-SLIDES,,09/27/2024 09:06:00,Freedom Moses,114501,01,East Shelves,S02,20,C,12,7
FM-EV.BLK-37,EVU BLACK-SLIDES,,09/27/2024 09:06:00,Freedom Moses,114502,01,East Shelves,S02,20,C,12,7
FM-EV.-BON-39,EVU BONBON-SLIDES,,09/27/2024 09:07:00,Freedom Moses,114503,01,East Shelves,S03,01,B,12,6
FM-BU.HDR-40,BUBBA HYDRA-SLIPPERS,,09/27/2024 09:07:00,Freedom Moses,114504,01,East Shelves,S03,01,B,12,10
FM-EV.BLK-39,EVU BLACK-SLIDES,,09/27/2024 09:08:00,Freedom Moses,114505,01,East Shelves,S03,01,E,12,1
FM-EV.BLK-40,EVU BLACK-SLIDES,,09/27/2024 09:08:00,Freedom Moses,114506,01,East Shelves,S03,01,E,0,5
FM-EV.BLK-38,EVU BLACK-SLIDES,,09/27/2024 09:09:00,Freedom Moses,114509,01,East Shelves,S03,02,B,12,4
FM-EV.CRM-41,EVU CARAMEL-SLIDES,,09/27/2024 09:09:00,Freedom Moses,114510,01,East Shelves,S03,02,B,12,3
FM-EV.-BON-37,EVU BONBON-SLIDES,,09/27/2024 09:17:00,Freedom Moses,114519,01,East Shelves,S07,12,E,12,10
FM-KS.CRM-39,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:17:00,Freedom Moses,114520,01,East Shelves,S03,04,E,12,0
FM-BU.BLK-39,BUBBA BLACK-SLIPPERS,,09/27/2024 09:18:00,Freedom Moses,114542,01,East Shelves,S03,05,A,12,6
FM-BU.WLD-42,BUBBA WILD-SLIPPERS,,09/27/2024 09:18:00,Freedom Moses,114543,01,East Shelves,S03,05,A,12,1
FM-EV.BLK-36,EVU BLACK-SLIDES,,09/27/2024 09:20:00,Freedom Moses,114544,01,East Shelves,S03,10,A,12,9
FM-EV.BLK-41,EVU BLACK-SLIDES,,09/27/2024 09:20:00,Freedom Moses,114545,01,East Shelves,S03,10,A,0,7
FM-EV.CRM-39,EVU CARAMEL-SLIDES,,09/27/2024 09:21:00,Freedom Moses,114547,01,East Shelves,S03,10,D,12,0
FM-EV.CRM-36,EVU CARAMEL-SLIDES,,09/27/2024 09:21:00,Freedom Moses,114548,01,East Shelves,S03,10,D,12,8
FM-EV.LTE-42,EVU LATTE-SLIDES,,09/27/2024 09:22:00,Freedom Moses,114550,01,East Shelves,S03,14,A,12,0
FM-EV.-BON-41,EVU BONBON-SLIDES,,09/27/2024 09:22:00,Freedom Moses,114551,01,East Shelves,S18,012,E,12,10
FM-EV.-BON-36,EVU BONBON-SLIDES,,09/27/2024 09:23:00,Freedom Moses,114553,01,East Shelves,S03,15,A,12,6
FM-EV.LTE-39,EVU LATTE-SLIDES,,09/27/2024 09:23:00,Freedom Moses,114554,01,East Shelves,S03,15,A,12,0
FM-KS.ROS-40,KUSH ROSE-SLIPPERS,,09/27/2024 09:24:00,Freedom Moses,114556,01,East Shelves,S03,15,B,12,0
FM-KS.ROS-38,KUSH ROSE-SLIPPERS,,09/27/2024 09:24:00,Freedom Moses,114557,01,East Shelves,S03,15,B,12,0
FM-KS.ROS-39,KUSH ROSE-SLIPPERS,,09/27/2024 09:25:00,Freedom Moses,114559,01,East Shelves,S03,15,E,12,0
FM-KS.ROS-37,KUSH ROSE-SLIPPERS,,09/27/2024 09:25:00,Freedom Moses,114560,01,East Shelves,S03,15,E,12,7
FM-KS.ROS-36,KUSH ROSE-SLIPPERS,,09/27/2024 09:27:00,Freedom Moses,114561,01,East Shelves,S03,16,A,12,9
FM-KS.CRM-43,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:27:00,Freedom Moses,114562,01,East Shelves,S03,16,A,0,0
FM-EV.-BON-42,EVU BONBON-SLIDES,,09/27/2024 09:27:00,Freedom Moses,114564,01,East Shelves,S03,16,E,12,8
FM-BU.HDR-38,BUBBA HYDRA-SLIPPERS,,09/27/2024 09:27:00,Freedom Moses,114565,01,East Shelves,S03,16,E,12,6
FM-KS.CRM-40,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:29:00,Freedom Moses,114567,01,East Shelves,S04,01,B,12,0
FM-BU.LTE-38,BUBBA LATTE-SLIPPERS,,09/27/2024 09:29:00,Freedom Moses,114568,01,East Shelves,S04,01,B,12,4
FM-KS.CRM-34,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:30:00,Freedom Moses,114569,01,East Shelves,S04,01,D,12,12
FM-KS.CRM-35,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:30:00,Freedom Moses,114570,01,East Shelves,S04,01,D,12,11
FM-BU.BLK-35,BUBBA BLACK-SLIPPERS,,09/27/2024 09:31:00,Freedom Moses,114572,01,East Shelves,S04,02,C,12,11
FM-BU.WLD-35,BUBBA WILD-SLIPPERS,,09/27/2024 09:31:00,Freedom Moses,114573,01,East Shelves,S04,02,C,12,11
FM-BU.BLK-34,BUBBA BLACK-SLIPPERS,,09/27/2024 09:32:00,Freedom Moses,114575,01,East Shelves,S04,02,D,12,12
FM-BU.WLD-34,BUBBA WILD-SLIPPERS,,09/27/2024 09:32:00,Freedom Moses,114576,01,East Shelves,S04,02,D,12,12
FM-ST.BEG-39,SATIVA BEIGE-BOOTS,,09/27/2024 09:33:00,Freedom Moses,114579,01,East Shelves,S04,03,B,6,6
FM-ST.BLK-40,SATIVA BLACK-BOOTS,,09/27/2024 09:33:00,Freedom Moses,114580,01,East Shelves,S04,03,B,6,6
FM-ID.LTE-36,INDICA LATTE-BOOTS,,09/27/2024 09:33:00,Freedom Moses,114581,01,East Shelves,S04,03,B,6,6
FM-BU.WLD-40,BUBBA WILD-SLIPPERS,,09/27/2024 09:35:00,Freedom Moses,114583,01,East Shelves,S04,03,D,0,0
FM-BU.LTE-40,BUBBA LATTE-SLIPPERS,,09/27/2024 09:35:00,Freedom Moses,114584,01,East Shelves,S04,03,D,6,8
FM-EV.CRM-38,EVU CARAMEL-SLIDES,,09/27/2024 09:36:00,Freedom Moses,114586,01,East Shelves,S04,13,E,12,0
FM-BU.WLD-39,BUBBA WILD-SLIPPERS,,09/27/2024 09:36:00,Freedom Moses,114587,01,East Shelves,S04,03,E,12,0
FM-EV.CRM-37,EVU CARAMEL-SLIDES,,09/27/2024 09:37:00,Freedom Moses,114589,01,East Shelves,S04,04,C,0,8
FM-KS.CRM-42,KUSH CARAMEL-SLIPPERS,,09/27/2024 09:37:00,Freedom Moses,114590,01,East Shelves,S04,04,C,12,0
FM-KS.LTE-39,KUSH LATTE-SLIPPERS,,09/27/2024 09:39:00,Freedom Moses,114593,01,Bins Zone,BA01,10,BIN08,0,0
FM-KS.LTE-42,KUSH LATTE-SLIPPERS,,09/27/2024 09:41:00,Freedom Moses,114599,01,Bins Zone,BA01,08,BIN10,0,0
FM-KS.LTE-37,KUSH LATTE-SLIPPERS,,09/27/2024 09:42:00,Freedom Moses,114602,01,Bins Zone,BA02,02,BIN06,0,0
FM-KS.LTE-35,KUSH LATTE-SLIPPERS,,09/27/2024 09:44:00,Freedom Moses,114604,01,Bins Zone,BA01,09,BIN01,0,6
FM-KS.LTE-34,KUSH LATTE-SLIPPERS,,09/27/2024 09:45:00,Freedom Moses,114607,01,Bins Zone,BA01,10,BIN01,0,9
FM-KS.LTE-38,KUSH LATTE-SLIPPERS,,09/27/2024 09:46:00,Freedom Moses,114611,01,Bins Zone,BA01,10,BIN02,0,0
FM-KS.LTE-40,KUSH LATTE-SLIPPERS,,09/27/2024 09:47:00,Freedom Moses,114613,01,Bins Zone,BA01,10,BIN04,0,0
FM-ROSA-3637,ROSA-SLIDES-3637,,10/01/2024 10:31:00,Freedom Moses,115008,01,Bins Zone,BA05,11,BIN07,0,0
FM-KS.OLV-41,KUSH OLIVE-SLIPPERS,,10/01/2024 10:41:00,Freedom Moses,115010,01,Bins Zone,BA05,11,BIN07,0,0
FM-TOF-4243,TOFFEE-SLIDES-4243,,10/01/2024 10:45:00,Freedom Moses,115011,01,Bins Zone,BA05,11,BIN07,0,0
FM-BLK-3738,BLACK-SLIDES-3738,,10/01/2024 13:38:00,Freedom Moses,115026,01,Bins Zone,BA05,11,BIN10,0,0
FM-KHK-4546,KHAKI-SLIDES-4546,,10/01/2024 13:46:00,Freedom Moses,115038,01,Bins Zone,BA05,11,BIN10,0,0
FM-KFSTN-3738,KIEFF STONE 3738,,10/01/2024 13:48:00,Freedom Moses,115042,01,Bins Zone,BA05,11,BIN10,0,0
FM-KFBLK-3738,KIEFF BLACK-CLOGS,,10/01/2024 13:55:00,Freedom Moses,115043,01,Bins Zone,BA05,11,BIN10,0,0
FM-SMOKE-3738,SMOKE-SLIDES-3738,,10/01/2024 13:56:00,Freedom Moses,115044,01,Bins Zone,BA05,11,BIN10,0,0
FM-TOF-3940,TOFFEE-SLIDES-3940,,10/01/2024 13:57:00,Freedom Moses,115045,01,Bins Zone,BA05,11,BIN10,0,0
FM-KS.JT-38,KUSH JET-SLIPPERS,,10/01/2024 14:00:00,Freedom Moses,115046,01,Bins Zone,BA05,11,BIN10,0,0
FM-ANGIE-3940,ANGIE-SLIDES,,10/01/2024 14:04:00,Freedom Moses,115047,01,Bins Zone,BA05,11,BIN10,0,0
FM-LAG-3536,LAGOON-SLIDES-3536,,10/01/2024 14:07:00,Freedom Moses,115048,01,Bins Zone,BA05,11,BIN10,0,0
FM-SND-3435,SANDS-SLIDES-3435,,10/01/2024 14:12:00,Freedom Moses,115049,01,Bins Zone,BA05,11,BIN10,0,0
FM-CHI-3637,CHAI-SLIDES-3637,,10/03/2024 11:56:00,Freedom Moses,115330,01,East Shelves,S01,02,B,0,10
FM-CAC-4142,CACTUS-SLIDES-4142,,10/03/2024 11:57:00,Freedom Moses,115331,01,East Shelves,S01,02,B,0,2
FM-CAP-3839,CAPRI-SLIDES-3839,,10/03/2024 11:59:00,Freedom Moses,115332,01,East Shelves,S01,02,B,0,12
FM-FRDOM-TOTE,FREEDOM TOTE BAG,,10/08/2024 10:38:00,Freedom Moses,115793,01,East Shelves,S01,07,A,0,10
FM-PZSND-4041,PAZ SANDS,,10/10/2024 11:19:00,Freedom Moses,116284,01,Bins Zone,BA06,03,BIN11,0,0
FM-BLK-3233,BLACK-SLIDES-3233,,10/25/2024 09:17:00,Freedom Moses,118314,01,East Shelves,S05,09,E,12,13
FM-KHK-3839,KHAKI-SLIDES-3839,,10/25/2024 09:18:00,Freedom Moses,118315,01,Bins Zone,BA01,01,BIN02,0,4
FM-TOF-4546,TOFFEE-SLIDES-4546,,05/06/2025 08:09:00,Freedom Moses,139437,01,Bins Zone,BA06,11,BIN04,0,0
FM-NAV-4243,NAVY-SLIDES-4243,,05/06/2025 08:12:00,Freedom Moses,139438,01,Bins Zone,BA06,11,BIN04,0,0
FM-TOF-4344,TOFFEE-SLIDES-4344,,05/06/2025 08:15:00,Freedom Moses,139439,01,Bins Zone,BA06,11,BIN04,0,0
FM-TOF-4344,TOFFEE-SLIDES-4344,,05/06/2025 08:17:00,Freedom Moses,139440,01,Bins Zone,BA06,11,BIN04,0,0
FM-SOL-3233,SOL-SLIDES-3233,,12/10/2024 08:24:00,Freedom Moses,123345,01,Bins Zone,BA01,09,BIN02,0,0
FM-STONE-3839,STONE-SLIDES-3839,,12/10/2024 08:25:00,Freedom Moses,123346,01,Bins Zone,BA01,10,BIN02,0,0
FM-CMPR-3738,CAMO-PARMA-SLIDES-3738,,12/10/2024 08:26:00,Freedom Moses,123347,01,Bins Zone,BA01,11,BIN09,0,0
FM-SND-3839,SANDS-SLIDES-3839,,12/10/2024 08:28:00,Freedom Moses,123348,01,Bins Zone,BA01,13,BIN04,0,0
FM-VENUS-3738,VENUS-SLIDES-3738,,04/24/2025 14:34:00,Freedom Moses,138270,01,Bins Zone,BA04,14,BIN06,1,1
FM-EV.CRM-41,EVU CARAMEL-SLIDES,,04/24/2025 14:35:00,Freedom Moses,138271,01,Bins Zone,BA04,14,BIN06,0,0
FM-BLK-4344,BLACK-SLIDES-4344,,04/24/2025 14:37:00,Freedom Moses,138272,01,Bins Zone,BA04,14,BIN06,0,1
FM-SIL-3536,SILVERADO-SLIDES-3536,,04/24/2025 14:38:00,Freedom Moses,138274,01,Bins Zone,BA04,14,BIN06,0,1
FM-PRBL-3738,FM-PRBL-3738,,04/24/2025 14:40:00,Freedom Moses,138275,01,Bins Zone,BA04,14,BIN06,0,1
FM-STONE-3738,STONE-SLIDES-3738,,04/24/2025 14:42:00,Freedom Moses,138276,01,Bins Zone,BA04,14,BIN06,0,1
FM-TOF-3738,TOFFEE-SLIDES-3738,,04/24/2025 14:44:00,Freedom Moses,138277,01,Bins Zone,BA04,14,BIN06,0,0
FM-KS.OLV-42,KUSH OLIVE-SLIPPERS,,04/24/2025 14:45:00,Freedom Moses,138278,01,Bins Zone,BA04,14,BIN06,0,1
FM-KS.VIN-41,KUSH VINO-SLIPPERS,,02/04/2025 10:19:00,Freedom Moses,129490,01,Bins Zone,BA01,04,BIN09,0,1
FM-KS.LTE-40,KUSH LATTE-SLIPPERS,,02/04/2025 10:27:00,Freedom Moses,129491,01,Bins Zone,BA01,05,BIN03,0,0
FM-SND-3839,SANDS-SLIDES-3839,,02/04/2025 10:38:00,Freedom Moses,129518,01,Bins Zone,BA01,07,BIN02,0,0
FM-KS.LTE-41,KUSH LATTE-SLIPPERS,,02/04/2025 10:56:00,Freedom Moses,129519,01,Bins Zone,BA01,05,BIN07,0,0
FM-KS.LEO-39,KUSH LEO-SLIPPERS,,12/30/2024 08:23:00,Freedom Moses,125071,01,East Shelves,S04,01,C,0,0
FM-KS.LEO-37,KUSH LEO-SLIPPERS,,12/30/2024 08:23:00,Freedom Moses,125072,01,East Shelves,S04,01,C,12,8
FM-KS.CRM-38,KUSH CARAMEL-SLIPPERS,,12/30/2024 08:23:00,Freedom Moses,125073,01,East Shelves,S05,11,E,12,4
FM-EV.LTE-38,EVU LATTE-SLIDES,,12/30/2024 08:44:00,Freedom Moses,125074,01,East Shelves,S04,04,D,12,4
FM-EV.LTE-39,EVU LATTE-SLIDES,,12/30/2024 08:44:00,Freedom Moses,125075,01,East Shelves,S04,04,D,12,0
FM-KS.LTE-37,KUSH LATTE-SLIPPERS,,12/30/2024 08:44:00,Freedom Moses,125076,01,East Shelves,S05,12,E,0,10
FM-KS.LEO-38,KUSH LEO-SLIPPERS,,12/30/2024 08:47:00,Freedom Moses,125077,01,East Shelves,S04,05,B,12,6
FM-KS.LEO-36,KUSH LEO-SLIPPERS,,12/30/2024 08:47:00,Freedom Moses,125078,01,East Shelves,S04,05,B,12,12
FM-EV.BLK-39,EVU BLACK-SLIDES,,12/30/2024 08:54:00,Freedom Moses,125079,01,East Shelves,S04,05,D,12,12
FM-EV.LTE-39,EVU LATTE-SLIDES,,12/30/2024 08:54:00,Freedom Moses,125080,01,East Shelves,S04,05,D,12,10
FM-EV.CRM-39,EVU CARAMEL-SLIDES,,12/30/2024 08:55:00,Freedom Moses,125081,01,East Shelves,S04,05,C,12,5
FM-KS.ROS-36,KUSH ROSE-SLIPPERS,,12/30/2024 08:55:00,Freedom Moses,125082,01,East Shelves,S04,05,C,12,12
FM-KS.LTE-37,KUSH LATTE-SLIPPERS,,12/30/2024 08:57:00,Freedom Moses,125083,01,East Shelves,S05,12,E,12,12
FM-KS.LTE-39,KUSH LATTE-SLIPPERS,,12/30/2024 08:57:00,Freedom Moses,125084,01,East Shelves,S07,19,C,12,0
FM-BU.WLD-37,BUBBA WILD-SLIPPERS,,12/30/2024 09:03:00,Freedom Moses,125085,01,East Shelves,S04,07,B,12,12
FM-KS.VIN-37,KUSH VINO-SLIPPERS,,12/30/2024 09:03:00,Freedom Moses,125086,01,East Shelves,S04,07,B,12,12
FM-KS.VIN-39,KUSH VINO-SLIPPERS,,12/30/2024 09:04:00,Freedom Moses,125087,01,East Shelves,S04,07,C,12,9
FM-BU.BLK-39,BUBBA BLACK-SLIPPERS,,12/30/2024 09:04:00,Freedom Moses,125088,01,East Shelves,S04,07,C,12,12
FM-KS.LTE-39,KUSH LATTE-SLIPPERS,,12/30/2024 09:05:00,Freedom Moses,125089,01,East Shelves,S04,08,B,12,10
FM-EV.BLK-38,EVU BLACK-SLIDES,,12/30/2024 09:05:00,Freedom Moses,125090,01,East Shelves,S04,08,B,12,12
FM-EV.BLK-40,EVU BLACK-SLIDES,,12/30/2024 09:07:00,Freedom Moses,125091,01,East Shelves,S04,07,E,12,12
FM-EV.BLK-39,EVU BLACK-SLIDES,,12/30/2024 09:07:00,Freedom Moses,125092,01,East Shelves,S04,07,E,12,12
FM-KS.LTE-38,KUSH LATTE-SLIPPERS,,12/30/2024 09:08:00,Freedom Moses,125093,01,East Shelves,S04,08,C,0,0
FM-EV.LTE-41,EVU LATTE-SLIDES,,12/30/2024 09:08:00,Freedom Moses,125094,01,East Shelves,S08,20,A,0,11
FM-EV.-BON-39,EVU BONBON-SLIDES,,12/30/2024 09:10:00,Freedom Moses,125095,01,East Shelves,S04,08,D,12,12
FM-EV.LTE-37,EVU LATTE-SLIDES,,12/30/2024 09:10:00,Freedom Moses,125096,01,East Shelves,S04,08,D,12,3
FM-EV.LTE-39,EVU LATTE-SLIDES,,12/30/2024 09:15:00,Freedom Moses,125097,01,East Shelves,S04,08,E,12,12
FM-EV.BLK-37,EVU BLACK-SLIDES,,12/30/2024 09:15:00,Freedom Moses,125098,01,East Shelves,S04,08,E,12,12
FM-KS.CRM-37,KUSH CARAMEL-SLIPPERS,,12/30/2024 09:17:00,Freedom Moses,125099,01,East Shelves,S04,09,C,0,9
FM-EV.BLK-40,EVU BLACK-SLIDES,,12/30/2024 09:17:00,Freedom Moses,125100,01,East Shelves,S04,09,C,12,12
FM-KS.JT-38,KUSH JET-SLIPPERS,,12/30/2024 09:18:00,Freedom Moses,125101,01,East Shelves,S04,11,E,12,10
FM-EV.LTE-40,EVU LATTE-SLIDES,,12/30/2024 09:18:00,Freedom Moses,125102,01,East Shelves,S04,11,E,0,3
FM-KS.OLV-40,KUSH OLIVE-SLIPPERS,,12/30/2024 09:20:00,Freedom Moses,125103,01,East Shelves,S04,12,C,12,8
FM-EV.BLK-39,EVU BLACK-SLIDES,,12/30/2024 09:20:00,Freedom Moses,125104,01,East Shelves,S04,12,C,12,12
FM-EV.BLK-37,EVU BLACK-SLIDES,,12/30/2024 09:22:00,Freedom Moses,125105,01,East Shelves,S04,12,D,12,12
FM-EV.BLK-38,EVU BLACK-SLIDES,,12/30/2024 09:22:00,Freedom Moses,125106,01,East Shelves,S04,12,D,12,12
FM-KS.JT-39,KUSH JET-SLIPPERS,,12/30/2024 09:23:00,Freedom Moses,125107,01,East Shelves,S04,13,A,12,4
